Source,Target,weight
ASKL,AVFR,920880
ASKL,AIBL,1861680
ASKL,ASIL,593280
ASKL,AWAL,691440
ASKL,ASHL,598320
ASKL,AVDL,230880
RID,URBL,661680
RID,AVJR,1121520
RID,SAAVL,556080
RID,SAAVR,367440
RID,AVBR,2646960
RID,URYDL,158640
RID,PVQL,8160
RID,ALML,803760
RID,RICR,743520
RID,RICL,869520
RID,SMDVR,105600
RID,IL2L,4560
RID,SMDVL,201600
RID,ASEL,7680
RID,BDUL,1037520
RID,PVCL,2989200
RID,ADAL,239280
RID,AUAL,113760
RID,RMEV,306480
RID,RIML,406080
RID,RMED,867360
RID,PVNR,440880
RID,AINR,4401120
RID,SIBVL,1055520
RID,SAADR,60480
RID,SIADL,518400
RID,AINL,4054320
RID,AVBL,835920
RID,PVNL,13680
RID,SIBDR,204000
RID,RIBR,925920
RID,OLLL,7680
RID,RIVL,422160
RID,DVA,4705440
RID,DVC,318480
RID,ASGL,101520
RID,SMBDL,569520
RID,IL1L,83520
RID,RIVR,179280
RID,SIBDL,861600
RID,PVR,188880
RID,PVT,1680
RID,AVEL,66240
RID,URYVL,257280
RID,OLQVL,115680
RID,RIBL,695520
RID,ASER,3840
RID,BAGR,3284640
RID,AVFL,508080
RID,RIGL,2517360
RID,AFDL,617280
RID,RMGL,496320
RID,BWM-VL05,303360
RID,AFDR,580560
RID,RIGR,441840
RID,SDQL,669120
RID,OLQDL,78960
RID,AVFR,455040
RID,BAGL,1817520
RID,AIBR,315600
RID,RIPL,5520
RID,RMDVL,6720
RID,AVM,2462640
RID,PVPL,26160
RID,SAADL,246960
RID,AIZL,167040
RID,ASIR,15600
RID,SIBVR,3006000
RID,SMBVL,280320
RID,RMHL,398880
RID,ASHL,1040640
RID,PLNL,98880
RID,SIAVL,2424720
RID,AVDR,4142640
RID,AQR,450480
RID,AVDL,1810560
CEPDL,URBL,3092160
CEPDL,AVBR,14160
CEPDL,URYDL,1919520
CEPDL,AVJL,42240
CEPDL,CEPDR,126960
CEPDL,ASJL,48720
CEPDL,ALML,777840
CEPDL,RICR,1316160
CEPDL,RICL,1675200
CEPDL,URXL,726240
CEPDL,SIADR,84240
CEPDL,BDUL,105120
CEPDL,SMDDR,2332320
CEPDL,ADAL,28080
CEPDL,AUAL,444240
CEPDL,RMDDR,1299120
CEPDL,BWM-DL04,3531600
CEPDL,BWM-DL08,616320
CEPDL,PVNR,120480
CEPDL,AINR,9840
CEPDL,SIBVL,865440
CEPDL,AVHL,75840
CEPDL,BWM-DR07,102720
CEPDL,AINL,83760
CEPDL,PVNL,33360
CEPDL,SIBDR,42480
CEPDL,OLLL,2333280
CEPDL,RIVL,13680
CEPDL,SMBDR,1636320
CEPDL,DVC,4560
CEPDL,RMDDL,746640
CEPDL,IL1L,146640
CEPDL,PVR,878640
CEPDL,PVT,2160
CEPDL,IL2DL,1038480
CEPDL,AIML,30240
CEPDL,RMFR,1043280
CEPDL,AVER,1884000
CEPDL,RIFL,97920
CEPDL,RIBL,78000
CEPDL,URADL,495360
CEPDL,RIGL,10560
CEPDL,AFDL,32160
CEPDL,RMGL,1321440
CEPDL,BWM-VL04,1001040
CEPDL,RMFL,1680
CEPDL,OLQDL,2502480
CEPDL,AVFR,2640
CEPDL,RMDVR,78240
CEPDL,RIPL,195600
CEPDL,RMDVL,2832240
CEPDL,RIS,1737360
CEPDL,ADEL,512640
CEPDL,RMDL,1682640
CEPDL,RMHR,532080
CEPDL,RMHL,89280
CEPDL,RIAR,61200
CEPDL,AVDL,55200
CEPDL,RIAL,2352720
URBL,AVJR,201360
URBL,URYDL,87840
URBL,ASJL,59040
URBL,ALML,96720
URBL,RICR,2922960
URBL,RICL,2032800
URBL,IL2L,1974000
URBL,SMDVL,19440
URBL,URXL,2877840
URBL,ALA,48000
URBL,SIADR,64320
URBL,SMDDR,38160
URBL,ADAL,2324160
URBL,RMDDR,453600
URBL,RMEL,720
URBL,AINR,11040
URBL,SIBVL,1314720
URBL,SAADR,219360
URBL,AVHL,71040
URBL,AVBL,63600
URBL,SIBDR,88800
URBL,OLLL,993840
URBL,RIVL,52320
URBL,DVA,394560
URBL,SMBDR,834720
URBL,RMDDL,181680
URBL,IL1L,1874160
URBL,SIBDL,457920
URBL,PVR,144720
URBL,AVEL,44880
URBL,RMFR,95040
URBL,OLQVL,409200
URBL,RIBL,9120
URBL,AVFL,19680
URBL,RMGL,260880
URBL,OLQDL,332160
URBL,RIPL,720
URBL,ADEL,1921680
URBL,RMDL,22080
URBL,RMHR,2611200
URBL,SIBVR,1573440
URBL,SMBVL,405600
URBL,RMHL,29040
URBL,SIAVL,745920
URBL,AVDR,971280
URBL,AVDL,627840
FLPR,FLPL,1677840
FLPR,AVJL,417120
